MSN,year,quantity
BQTCB,1965,0.0
BYICB,1965,0.0
BYTCB,1965,0.0
CLACB,1965,0.0
CLCCB,1965,0.0
CLEIB,1965,0.0
CLICB,1965,0.0
CLKCB,1965,0.0
CLOCB,1965,0.0
CLRCB,1965,0.0
CLTCB,1965,0.0
CLTXB,1965,0.0
COICB,1965,0.0
DFACB,1965,4919.0
DFCCB,1965,416.0
DFEIB,1965,355.0
DFICB,1965,3697.0
DFRCB,1965,3.0
DFTCB,1965,9391.0
DFTXB,1965,9036.0
DKEIB,1965,355.0
DMTCB,1965,9391.0
ELEXB,1965,0.0
ELIMB,1965,0.0
ELISB,1965,0.0
ELNIB,1965,0.0
EMACB,1965,0.0
EMCCB,1965,0.0
EMICB,1965,0.0
EMLCB,1965,0.0
EMTCB,1965,0.0
EQICB,1965,0.0
EQTCB,1965,0.0
ESACB,1965,0.0
ESCCB,1965,1689.0
ESICB,1965,3741.0
ESRCB,1965,2938.0
ESTCB,1965,8368.0
ESTXB,1965,8368.0
EYICB,1965,0.0
EYTCB,1965,0.0
FFTCB,1965,129295.0
FNICB,1965,0.0
FOICB,1965,0.0
FSICB,1965,184.0
GDPRX,1965,0.0
GECCB,1965,0.0
GEEGB,1965,0.0
GEICB,1965,0.0
GERCB,1965,0.0
GETCB,1965,0.0
GETXB,1965,0.0
HLACB,1965,13.0
HLCCB,1965,319.0
HLICB,1965,309.0
HLRCB,1965,193.0
HLTCB,1965,835.0
HLTXB,1965,835.0
HYCCB,1965,0.0
HYEGB,1965,229.0
HYICB,1965,864.0
HYTCB,1965,1093.0
HYTXB,1965,864.0
IQICB,1965,0.0
IQTCB,1965,0.0
IYICB,1965,0.0
IYTCB,1965,0.0
JFACB,1965,42262.0
JFTCB,1965,42262.0
JFTXB,1965,42262.0
KSCCB,1965,221.0
KSICB,1965,57.0
KSRCB,1965,0.0
KSTCB,1965,278.0
KSTXB,1965,278.0
LOACB,1965,0.0
LOCCB,1965,3875.0
LOICB,1965,8584.0
LORCB,1965,6741.0
LOTCB,1965,19201.0
LOTXB,1965,19201.0
LUACB,1965,445.0
LUICB,1965,126.0
LUTCB,1965,571.0
LUTXB,1965,571.0
MBICB,1965,0.0
MGACB,1965,20734.0
MGCCB,1965,309.0
MGICB,1965,401.0
MGTCB,1965,21444.0
MGTXB,1965,21444.0
MMTCB,1965,21444.0
MSICB,1965,0.0
NAICB,1965,0.0
NGACB,1965,0.0
NGCCB,1965,0.0
NGEIB,1965,0.0
NGICB,1965,0.0
NGRCB,1965,0.0
NGTCB,1965,0.0
NGTPB,1965,0.0
NGTXB,1965,0.0
NNTCB,1965,0.0
NUEGB,1965,0.0
NUETB,1965,0.0
OHICB,1965,0.0
OPICB,1965,2978.0
OPTCB,1965,2978.0
OPTXB,1965,2978.0
P1ICB,1965,6149.0
P1TCB,1965,9909.0
P1TXB,1965,9909.0
PAACB,1965,78979.0
PACCB,1965,1460.0
PAEIB,1965,27339.0
PAICB,1965,21320.0
PARCB,1965,196.0
PATCB,1965,129295.0
PATPB,1965,183.7
PATXB,1965,101956.0
PCCCB,1965,0.0
PCEIB,1965,0.0
PCICB,1965,957.0
PCTCB,1965,957.0
PCTXB,1965,957.0
PLICB,1965,0.0
PMTCB,1965,129295.0
PPICB,1965,0.0
PPTCB,1965,0.0
PQACB,1965,0.0
PQCCB,1965,0.0
PQICB,1965,0.0
PQRCB,1965,0.0
PQTCB,1965,0.0
PQTXB,1965,0.0
PYICB,1965,0.0
PYTCB,1965,0.0
RETCB,1965,1265.0
RFACB,1965,7512.0
RFCCB,1965,195.0
RFEIB,1965,26984.0
RFICB,1965,10763.0
RFTCB,1965,45455.0
RFTXB,1965,18470.0
SFCCB,1965,0.0
SFEIB,1965,0.0
SFINB,1965,0.0
SFRCB,1965,0.0
SFTCB,1965,0.0
SGICB,1965,2793.0
SNICB,1965,0.0
SOCCB,1965,0.0
SOEGB,1965,0.0
SOICB,1965,0.0
SORCB,1965,0.0
SOTCB,1965,0.0
SOTXB,1965,0.0
TEACB,1965,78979.0
TEAPB,1965,112.2
TECCB,1965,7025.0
TECPB,1965,10.0
TEEIB,1965,27568.0
TEICB,1965,34680.0
TEIPB,1965,49.3
TERCB,1965,9876.0
TERPB,1965,14.0
TETCB,1965,130560.0
TETGR,1965,0.0
TETPB,1965,185.5
TETXB,1965,130560.0
TNACB,1965,78979.0
TNCCB,1965,3149.0
TNICB,1965,26097.0
TNRCB,1965,3134.0
TNTXB,1965,111359.0
TPOPP,1965,704.0
UOICB,1965,0.0
USICB,1965,0.0
WDCCB,1965,0.0
WDEIB,1965,0.0
WDICB,1965,172.0
WDRCB,1965,0.0
WDTCB,1965,172.0
WSCCB,1965,0.0
WSEIB,1965,0.0
WSICB,1965,0.0
WSTCB,1965,0.0
WWCCB,1965,0.0
WWEIB,1965,0.0
WWICB,1965,172.0
WWTCB,1965,172.0
WWTXB,1965,172.0
WXICB,1965,0.0
WYCCB,1965,0.0
WYEGB,1965,0.0
WYICB,1965,0.0
WYTCB,1965,0.0
WYTXB,1965,0.0
ABICB,1966,0.0
ARICB,1966,1722.0
ARTCB,1966,1722.0
ARTXB,1966,1722.0
AVACB,1966,4485.0
AVTCB,1966,4485.0
AVTXB,1966,4485.0
BDACB,1966,0.0
BDLCB,1966,0.0
BDTCB,1966,0.0
BFLCB,1966,0.0
BFTCB,1966,0.0
BMTCB,1966,144.0
BQICB,1966,0.0
BQTCB,1966,0.0
BYICB,1966,0.0
BYTCB,1966,0.0
CLACB,1966,0.0
CLCCB,1966,0.0
CLEIB,1966,0.0
CLICB,1966,0.0
CLKCB,1966,0.0
CLOCB,1966,0.0
CLRCB,1966,0.0
CLTCB,1966,0.0
CLTXB,1966,0.0
COICB,1966,0.0
DFACB,1966,3361.0
DFCCB,1966,462.0
DFEIB,1966,381.0
DFICB,1966,3816.0
DFRCB,1966,4.0
DFTCB,1966,8024.0
DFTXB,1966,7643.0
DKEIB,1966,381.0
DMTCB,1966,8024.0
ELEXB,1966,0.0
ELIMB,1966,0.0
ELISB,1966,0.0
ELNIB,1966,0.0
EMACB,1966,0.0
EMCCB,1966,0.0
EMICB,1966,0.0
EMLCB,1966,0.0
EMTCB,1966,0.0
EQICB,1966,0.0
EQTCB,1966,0.0
ESACB,1966,0.0
ESCCB,1966,1833.0
ESICB,1966,4058.0
ESRCB,1966,3121.0
ESTCB,1966,9013.0
ESTXB,1966,9013.0
EYICB,1966,0.0
EYTCB,1966,0.0
FFTCB,1966,144166.0
FNICB,1966,0.0
FOICB,1966,0.0
FSICB,1966,203.0
GDPRX,1966,0.0
GECCB,1966,0.0
GEEGB,1966,0.0
GEICB,1966,0.0
GERCB,1966,0.0
GETCB,1966,0.0
GETXB,1966,0.0
HLACB,1966,21.0
HLCCB,1966,362.0
HLICB,1966,323.0
HLRCB,1966,219.0
HLTCB,1966,923.0
HLTXB,1966,923.0
HYCCB,1966,0.0
HYEGB,1966,281.0
HYICB,1966,883.0
HYTCB,1966,1165.0
HYTXB,1966,883.0
IQICB,1966,0.0
IQTCB,1966,0.0
IYICB,1966,0.0
IYTCB,1966,0.0
JFACB,1966,52755.0
JFTCB,1966,52755.0
JFTXB,1966,52755.0
KSCCB,1966,194.0
KSICB,1966,17.0
KSRCB,1966,0.0
KSTCB,1966,211.0
KSTXB,1966,211.0
LOACB,1966,0.0
LOCCB,1966,4204.0
LOICB,1966,9305.0
LORCB,1966,7157.0
LOTCB,1966,20665.0
LOTXB,1966,20665.0
LUACB,1966,462.0
LUICB,1966,130.0
LUTCB,1966,593.0
LUTXB,1966,593.0
MBICB,1966,0.0
MGACB,1966,21778.0
MGCCB,1966,395.0
MGICB,1966,384.0
MGTCB,1966,22556.0
MGTXB,1966,22556.0
MMTCB,1966,22556.0
MSICB,1966,0.0
NAICB,1966,0.0
NGACB,1966,0.0
NGCCB,1966,0.0
NGEIB,1966,0.0
NGICB,1966,0.0
NGRCB,1966,0.0
NGTCB,1966,0.0
NGTPB,1966,0.0
NGTXB,1966,0.0
NNTCB,1966,0.0
NUEGB,1966,0.0
NUETB,1966,0.0
OHICB,1966,0.0
OPICB,1966,2935.0
OPTCB,1966,2935.0
OPTXB,1966,2935.0
P1ICB,1966,5719.0
P1TCB,1966,10860.0
P1TXB,1966,10860.0
PAACB,1966,91537.0
PACCB,1966,1623.0
PAEIB,1966,29374.0
PAICB,1966,21409.0
PARCB,1966,222.0
PATCB,1966,144166.0
PATPB,1966,203.1
PATXB,1966,114792.0
PCCCB,1966,0.0
PCEIB,1966,0.0
PCICB,1966,914.0
PCTCB,1966,914.0
PCTXB,1966,914.0
PLICB,1966,0.0
PMTCB,1966,144166.0
PPICB,1966,0.0
PPTCB,1966,0.0
PQACB,1966,0.0
PQCCB,1966,0.0
PQICB,1966,0.0
PQRCB,1966,0.0
PQTCB,1966,0.0
PQTXB,1966,0.0
PYICB,1966,0.0
PYTCB,1966,0.0
RETCB,1966,1309.0
RFACB,1966,8675.0
RFCCB,1966,211.0
RFEIB,1966,28992.0
RFICB,1966,11168.0
RFTCB,1966,49046.0
RFTXB,1966,20054.0
SFCCB,1966,0.0
SFEIB,1966,0.0
SFINB,1966,0.0
SFRCB,1966,0.0
SFTCB,1966,0.0
SGICB,1966,2732.0
SNICB,1966,0.0
SOCCB,1966,0.0
SOEGB,1966,0.0
SOICB,1966,0.0
SORCB,1966,0.0
SOTCB,1966,0.0
SOTXB,1966,0.0
TEACB,1966,91537.0
TEAPB,1966,128.9
TECCB,1966,7660.0
TECPB,1966,10.8
TEEIB,1966,29678.0
TEICB,1966,35776.0
TEIPB,1966,50.4
TERCB,1966,10500.0
TERPB,1966,14.8
TETCB,1966,145474.0
TETGR,1966,0.0
TETPB,1966,204.9
TETXB,1966,145474.0
TNACB,1966,91537.0
TNCCB,1966,3457.0
TNICB,1966,26472.0
TNRCB,1966,3344.0
TNTXB,1966,124809.0
TPOPP,1966,710.0
UOICB,1966,0.0
USICB,1966,0.0
WDCCB,1966,0.0
WDEIB,1966,0.0
WDICB,1966,120.0
WDRCB,1966,0.0
WDTCB,1966,120.0
WSCCB,1966,0.0
WSEIB,1966,23.0
WSICB,1966,0.0
WSTCB,1966,23.0
WWCCB,1966,0.0
WWEIB,1966,23.0
WWICB,1966,120.0
WWTCB,1966,144.0
WWTXB,1966,120.0
WXICB,1966,0.0
WYCCB,1966,0.0
WYEGB,1966,0.0
WYICB,1966,0.0
WYTCB,1966,0.0
WYTXB,1966,0.0
ABICB,1967,0.0
ARICB,1967,1402.0
ARTCB,1967,1402.0
ARTXB,1967,1402.0
AVACB,1967,2353.0
AVTCB,1967,2353.0
AVTXB,1967,2353.0
BDACB,1967,0.0
BDLCB,1967,0.0
BDTCB,1967,0.0
BFLCB,1967,0.0
BFTCB,1967,0.0
BMTCB,1967,258.0
BQICB,1967,0.0
BQTCB,1967,0.0
BYICB,1967,0.0
BYTCB,1967,0.0
CLACB,1967,0.0
CLCCB,1967,0.0
CLEIB,1967,0.0
CLICB,1967,0.0
CLKCB,1967,0.0
CLOCB,1967,0.0
CLRCB,1967,0.0
CLTCB,1967,0.0
CLTXB,1967,0.0
COICB,1967,0.0
DFACB,1967,2480.0
DFCCB,1967,420.0
DFEIB,1967,403.0
DFICB,1967,3731.0
DFRCB,1967,3.0
DFTCB,1967,7038.0
DFTXB,1967,6635.0
DKEIB,1967,403.0
DMTCB,1967,7038.0
ELEXB,1967,0.0
ELIMB,1967,0.0
ELISB,1967,0.0
ELNIB,1967,0.0
EMACB,1967,0.0
EMCCB,1967,0.0
EMICB,1967,0.0
EMLCB,1967,0.0
EMTCB,1967,0.0
EQICB,1967,0.0
EQTCB,1967,0.0
ESACB,1967,0.0
ESCCB,1967,1984.0
ESICB,1967,3909.0
ESRCB,1967,3389.0
ESTCB,1967,9281.0
ESTXB,1967,9281.0
EYICB,1967,0.0
EYTCB,1967,0.0
FFTCB,1967,162476.0
FNICB,1967,0.0
FOICB,1967,0.0
FSICB,1967,179.0
GDPRX,1967,0.0
GECCB,1967,0.0
GEEGB,1967,0.0
GEICB,1967,0.0
GERCB,1967,0.0
GETCB,1967,0.0
GETXB,1967,0.0
HLACB,1967,47.0
HLCCB,1967,484.0
HLICB,1967,265.0
HLRCB,1967,293.0
HLTCB,1967,1089.0
HLTXB,1967,1089.0
HYCCB,1967,0.0
HYEGB,1967,250.0
HYICB,1967,882.0
HYTCB,1967,1131.0
HYTXB,1967,882.0
IQICB,1967,0.0
IQTCB,1967,0.0
IYICB,1967,0.0
IYTCB,1967,0.0
JFACB,1967,67277.0
JFTCB,1967,67277.0
JFTXB,1967,67277.0
KSCCB,1967,187.0
KSICB,1967,0.0
KSRCB,1967,0.0
KSTCB,1967,187.0
KSTXB,1967,187.0
LOACB,1967,0.0
LOCCB,1967,4704.0
LOICB,1967,9268.0
LORCB,1967,8036.0
LOTCB,1967,22008.0
LOTXB,1967,22008.0
LUACB,1967,389.0
LUICB,1967,128.0
LUTCB,1967,517.0
LUTXB,1967,517.0
MBICB,1967,0.0
MGACB,1967,22966.0
MGCCB,1967,407.0
MGICB,1967,401.0
MGTCB,1967,23774.0
MGTXB,1967,23774.0
MMTCB,1967,23774.0
MSICB,1967,0.0
NAICB,1967,0.0
NGACB,1967,0.0
NGCCB,1967,0.0
NGEIB,1967,0.0
NGICB,1967,0.0
NGRCB,1967,0.0
NGTCB,1967,0.0
NGTPB,1967,0.0
NGTXB,1967,0.0
NNTCB,1967,0.0
NUEGB,1967,0.0
NUETB,1967,0.0
OHICB,1967,0.0
OPICB,1967,2811.0
OPTCB,1967,2811.0
OPTXB,1967,2811.0
P1ICB,1967,4931.0
P1TCB,1967,7860.0
P1TXB,1967,7860.0
PAACB,1967,105098.0
PACCB,1967,1687.0
PAEIB,1967,31040.0
PAICB,1967,24355.0
PARCB,1967,296.0
PATCB,1967,162476.0
PATPB,1967,224.7
PATXB,1967,131436.0
PCCCB,1967,0.0
PCEIB,1967,0.0
PCICB,1967,589.0
PCTCB,1967,589.0
PCTXB,1967,589.0
PLICB,1967,0.0
PMTCB,1967,162476.0
PPICB,1967,0.0
PPTCB,1967,0.0
PQACB,1967,0.0
PQCCB,1967,0.0
PQICB,1967,0.0
PQRCB,1967,0.0
PQTCB,1967,0.0
PQTXB,1967,0.0
PYICB,1967,0.0
PYTCB,1967,0.0
RETCB,1967,1389.0
RFACB,1967,9586.0
RFCCB,1967,188.0
RFEIB,1967,30637.0
RFICB,1967,15027.0
RFTCB,1967,55437.0
RFTXB,1967,24800.0
SFCCB,1967,0.0
SFEIB,1967,0.0
SFINB,1967,0.0
SFRCB,1967,0.0
SFTCB,1967,0.0
SGICB,1967,2632.0
SNICB,1967,0.0
SOCCB,1967,0.0
SOEGB,1967,0.0
SOICB,1967,0.0
SORCB,1967,0.0
SOTCB,1967,0.0
SOTXB,1967,0.0
TEACB,1967,105098.0
TEAPB,1967,145.4
TECCB,1967,8375.0
TECPB,1967,11.6
TEEIB,1967,31290.0
TEICB,1967,38672.0
TEIPB,1967,53.5
TERCB,1967,11721.0
TERPB,1967,16.2
TETCB,1967,163865.0
TETGR,1967,0.0
TETPB,1967,226.6
TETXB,1967,163865.0
TNACB,1967,105098.0
TNCCB,1967,3671.0
TNICB,1967,29403.0
TNRCB,1967,3685.0
TNTXB,1967,141857.0
TPOPP,1967,723.0
UOICB,1967,0.0
USICB,1967,0.0
WDCCB,1967,0.0
WDEIB,1967,0.0
WDICB,1967,258.0
WDRCB,1967,0.0
WDTCB,1967,258.0
WSCCB,1967,0.0
WSEIB,1967,0.0
WSICB,1967,0.0
WSTCB,1967,0.0
WWCCB,1967,0.0
WWEIB,1967,0.0
WWICB,1967,258.0
WWTCB,1967,258.0
WWTXB,1967,258.0
WXICB,1967,0.0
WYCCB,1967,0.0
WYEGB,1967,0.0
WYICB,1967,0.0
WYTCB,1967,0.0
WYTXB,1967,0.0
ABICB,1968,0.0
ARICB,1968,1727.0
ARTCB,1968,1727.0
ARTXB,1968,1727.0
AVACB,1968,1203.0
AVTCB,1968,1203.0
AVTXB,1968,1203.0
BDACB,1968,0.0
BDLCB,1968,0.0
BDTCB,1968,0.0
BFLCB,1968,0.0
BFTCB,1968,0.0
BMTCB,1968,678.0
BQICB,1968,0.0
BQTCB,1968,0.0
BYICB,1968,0.0
BYTCB,1968,0.0
CLACB,1968,0.0
CLCCB,1968,0.0
CLEIB,1968,0.0
CLICB,1968,0.0
CLKCB,1968,0.0
CLOCB,1968,0.0
CLRCB,1968,0.0
CLTCB,1968,0.0
CLTXB,1968,0.0
COICB,1968,0.0
DFACB,1968,3664.0
DFCCB,1968,521.0
DFEIB,1968,447.0
DFICB,1968,3635.0
DFRCB,1968,4.0
DFTCB,1968,8271.0
DFTXB,1968,7824.0
DKEIB,1968,447.0
DMTCB,1968,8271.0
ELEXB,1968,0.0
ELIMB,1968,0.0
ELISB,1968,0.0
ELNIB,1968,0.0
EMACB,1968,0.0
EMCCB,1968,0.0
EMICB,1968,0.0
EMLCB,1968,0.0
EMTCB,1968,0.0
EQICB,1968,0.0
EQTCB,1968,0.0
ESACB,1968,0.0
ESCCB,1968,2220.0
ESICB,1968,4708.0
ESRCB,1968,3758.0
ESTCB,1968,10687.0
ESTXB,1968,10687.0
EYICB,1968,0.0
EYTCB,1968,0.0
FFTCB,1968,181142.0
FNICB,1968,0.0
FOICB,1968,0.0
FSICB,1968,179.0
GDPRX,1968,0.0
GECCB,1968,0.0
GEEGB,1968,0.0
GEICB,1968,0.0
GERCB,1968,0.0
GETCB,1968,0.0
GETXB,1968,0.0
HLACB,1968,38.0
HLCCB,1968,550.0
HLICB,1968,216.0
HLRCB,1968,333.0
HLTCB,1968,1138.0
HLTXB,1968,1138.0
HYCCB,1968,0.0
HYEGB,1968,239.0
HYICB,1968,740.0
HYTCB,1968,979.0
HYTXB,1968,740.0
IQICB,1968,0.0
IQTCB,1968,0.0
IYICB,1968,0.0
IYTCB,1968,0.0
JFACB,1968,77451.0
JFTCB,1968,77451.0
JFTXB,1968,77451.0
KSCCB,1968,119.0
KSICB,1968,34.0
KSRCB,1968,0.0
KSTCB,1968,153.0
KSTXB,1968,153.0
LOACB,1968,0.0
LOCCB,1968,5047.0
LOICB,1968,10702.0
LORCB,1968,8542.0
LOTCB,1968,24291.0
LOTXB,1968,24291.0
LUACB,1968,428.0
LUICB,1968,141.0
LUTCB,1968,568.0
LUTXB,1968,568.0
MBICB,1968,0.0
MGACB,1968,24777.0
MGCCB,1968,549.0
MGICB,1968,321.0
MGTCB,1968,25647.0
MGTXB,1968,25647.0
MMTCB,1968,25647.0
MSICB,1968,0.0
NAICB,1968,0.0
NGACB,1968,0.0
NGCCB,1968,0.0
NGEIB,1968,0.0
NGICB,1968,0.0
NGRCB,1968,0.0
NGTCB,1968,0.0
NGTPB,1968,0.0
NGTXB,1968,0.0
NNTCB,1968,0.0
NUEGB,1968,0.0
NUETB,1968,0.0
OHICB,1968,0.0
OPICB,1968,2896.0
OPTCB,1968,2896.0
OPTXB,1968,2896.0
P1ICB,1968,5661.0
P1TCB,1968,7411.0
P1TXB,1968,7411.0
PAACB,1968,122002.0
PACCB,1968,1971.0
PAEIB,1968,34422.0
PAICB,1968,22410.0
PARCB,1968,337.0
PATCB,1968,181142.0
PATPB,1968,246.8
PATXB,1968,146720.0
PCCCB,1968,0.0
PCEIB,1968,0.0
PCICB,1968,864.0
PCTCB,1968,864.0
PCTXB,1968,864.0
PLICB,1968,0.0
PMTCB,1968,181142.0
PPICB,1968,0.0
PPTCB,1968,0.0
PQACB,1968,0.0
PQCCB,1968,0.0
PQICB,1968,0.0
PQRCB,1968,0.0
PQTCB,1968,0.0
PQTXB,1968,0.0
PYICB,1968,0.0
PYTCB,1968,0.0
RETCB,1968,1657.0
RFACB,1968,14441.0
RFCCB,1968,232.0
RFEIB,1968,33975.0
RFICB,1968,12577.0
RFTCB,1968,61225.0
RFTXB,1968,27250.0
SFCCB,1968,0.0
SFEIB,1968,0.0
SFINB,1968,0.0
SFRCB,1968,0.0
SFTCB,1968,0.0
SGICB,1968,2717.0
SNICB,1968,0.0
SOCCB,1968,0.0
SOEGB,1968,0.0
SOICB,1968,0.0
SORCB,1968,0.0
SOTCB,1968,0.0
SOTXB,1968,0.0
TEACB,1968,122002.0
TEAPB,1968,166.2
TECCB,1968,9238.0
TECPB,1968,12.6
TEEIB,1968,34977.0
TEICB,1968,38921.0
TEIPB,1968,53.0
TERCB,1968,12638.0
TERPB,1968,17.2
TETCB,1968,182799.0
TETGR,1968,0.0
TETPB,1968,249.0
TETXB,1968,182799.0
TNACB,1968,122002.0
TNCCB,1968,4191.0
TNICB,1968,28219.0
TNRCB,1968,4095.0
TNTXB,1968,158508.0
TPOPP,1968,734.0
UOICB,1968,0.0
USICB,1968,0.0
WDCCB,1968,0.0
WDEIB,1968,0.0
WDICB,1968,361.0
WDRCB,1968,0.0
WDTCB,1968,361.0
WSCCB,1968,0.0
WSEIB,1968,316.0
WSICB,1968,0.0
WSTCB,1968,316.0
WWCCB,1968,0.0
WWEIB,1968,316.0
WWICB,1968,361.0
WWTCB,1968,678.0
WWTXB,1968,361.0
WXICB,1968,0.0
WYCCB,1968,0.0
WYEGB,1968,0.0
WYICB,1968,0.0
WYTCB,1968,0.0
WYTXB,1968,0.0
ABICB,1969,0.0
ARICB,1969,1843.0
ARTCB,1969,1843.0
ARTXB,1969,1843.0
AVACB,1969,817.0
AVTCB,1969,817.0
AVTXB,1969,817.0
BDACB,1969,0.0
BDLCB,1969,0.0
BDTCB,1969,0.0
BFLCB,1969,0.0
BFTCB,1969,0.0
BMTCB,1969,729.0
BQICB,1969,0.0
BQTCB,1969,0.0
BYICB,1969,0.0
BYTCB,1969,0.0
CLACB,1969,0.0
CLCCB,1969,0.0
CLEIB,1969,0.0
CLICB,1969,0.0
CLKCB,1969,0.0
CLOCB,1969,0.0
CLRCB,1969,0.0
CLTCB,1969,0.0
CLTXB,1969,0.0
COICB,1969,0.0
DFACB,1969,3600.0
DFCCB,1969,714.0
DFEIB,1969,496.0
DFICB,1969,4512.0
DFRCB,1969,6.0
DFTCB,1969,9327.0
DFTXB,1969,8831.0
DKEIB,1969,496.0
DMTCB,1969,9327.0
ELEXB,1969,0.0
ELIMB,1969,0.0
ELISB,1969,0.0
ELNIB,1969,0.0
EMACB,1969,0.0
EMCCB,1969,0.0
EMICB,1969,0.0
EMLCB,1969,0.0
EMTCB,1969,0.0
EQICB,1969,0.0
EQTCB,1969,0.0
ESACB,1969,0.0
ESCCB,1969,2371.0
ESICB,1969,5336.0
ESRCB,1969,4050.0
ESTCB,1969,11757.0
ESTXB,1969,11757.0
EYICB,1969,0.0
EYTCB,1969,0.0
FFTCB,1969,189090.0
FNICB,1969,0.0
FOICB,1969,0.0
FSICB,1969,176.0
GDPRX,1969,0.0
GECCB,1969,0.0
GEEGB,1969,0.0
GEICB,1969,0.0
GERCB,1969,0.0
GETCB,1969,0.0
GETXB,1969,0.0
HLACB,1969,71.0
HLCCB,1969,1165.0
HLICB,1969,1507.0
HLRCB,1969,705.0
HLTCB,1969,3448.0
HLTXB,1969,3448.0
HYCCB,1969,0.0
HYEGB,1969,247.0
HYICB,1969,797.0
HYTCB,1969,1043.0
HYTXB,1969,797.0
IQICB,1969,0.0
IQTCB,1969,0.0
IYICB,1969,0.0
IYTCB,1969,0.0
JFACB,1969,78939.0
JFTCB,1969,78939.0
JFTXB,1969,78939.0
KSCCB,1969,136.0
KSICB,1969,28.0
KSRCB,1969,0.0
KSTCB,1969,165.0
KSTXB,1969,165.0
LOACB,1969,0.0
LOCCB,1969,5441.0
LOICB,1969,12245.0
LORCB,1969,9295.0
LOTCB,1969,26981.0
LOTXB,1969,26981.0
LUACB,1969,402.0
LUICB,1969,21.0
LUTCB,1969,424.0
LUTXB,1969,424.0
MBICB,1969,0.0
MGACB,1969,26267.0
MGCCB,1969,635.0
MGICB,1969,286.0
MGTCB,1969,27189.0
MGTXB,1969,27189.0
MMTCB,1969,27189.0
MSICB,1969,0.0
NAICB,1969,0.0
NGACB,1969,0.0
NGCCB,1969,0.0
NGEIB,1969,0.0
NGICB,1969,0.0
NGRCB,1969,0.0
NGTCB,1969,0.0
NGTPB,1969,0.0
NGTXB,1969,0.0
NNTCB,1969,0.0
NUEGB,1969,0.0
NUETB,1969,0.0
OHICB,1969,0.0
OPICB,1969,3011.0
OPTCB,1969,3011.0
OPTXB,1969,3011.0
P1ICB,1969,5611.0
P1TCB,1969,6967.0
P1TXB,1969,6967.0
PAACB,1969,125141.0
PACCB,1969,2894.0
PAEIB,1969,38192.0
PAICB,1969,22151.0
PARCB,1969,711.0
PATCB,1969,189090.0
PATPB,1969,252.1
PATXB,1969,150897.0
PCCCB,1969,0.0
PCEIB,1969,0.0
PCICB,1969,708.0
PCTCB,1969,708.0
PCTXB,1969,708.0
PLICB,1969,0.0
PMTCB,1969,189090.0
PPICB,1969,0.0
PPTCB,1969,0.0
PQACB,1969,0.0
PQCCB,1969,0.0
PQICB,1969,0.0
PQRCB,1969,0.0
PQTCB,1969,0.0
PQTXB,1969,0.0
PYICB,1969,0.0
PYTCB,1969,0.0
RETCB,1969,1773.0
RFACB,1969,15045.0
RFCCB,1969,244.0
RFEIB,1969,37696.0
RFICB,1969,10234.0
RFTCB,1969,63219.0
RFTXB,1969,25523.0
SFCCB,1969,0.0
SFEIB,1969,0.0
SFINB,1969,0.0
SFRCB,1969,0.0
SFTCB,1969,0.0
SGICB,1969,2834.0
SNICB,1969,0.0
SOCCB,1969,0.0
SOEGB,1969,0.0
SOICB,1969,0.0
SORCB,1969,0.0
SOTCB,1969,0.0
SOTXB,1969,0.0
TEACB,1969,125141.0
TEAPB,1969,166.9
TECCB,1969,10706.0
TECPB,1969,14.3
TEEIB,1969,38738.0
TEICB,1969,40959.0
TEIPB,1969,54.6
TERCB,1969,14056.0
TERPB,1969,18.7
TETCB,1969,190862.0
TETGR,1969,0.0
TETPB,1969,254.5
TETXB,1969,190862.0
TNACB,1969,125141.0
TNCCB,1969,5265.0
TNICB,1969,28714.0
TNRCB,1969,4761.0
TNTXB,1969,163881.0
TPOPP,1969,750.0
UOICB,1969,0.0
USICB,1969,0.0
WDCCB,1969,0.0
WDEIB,1969,0.0
WDICB,1969,430.0
WDRCB,1969,0.0
WDTCB,1969,430.0
WSCCB,1969,0.0
WSEIB,1969,299.0
WSICB,1969,0.0
WSTCB,1969,299.0
WWCCB,1969,0.0
WWEIB,1969,299.0
WWICB,1969,430.0
WWTCB,1969,729.0
WWTXB,1969,430.0
WXICB,1969,0.0
WYCCB,1969,0.0
WYEGB,1969,0.0
WYICB,1969,0.0
WYTCB,1969,0.0
WYTXB,1969,0.0
ABICB,1970,0.0
ARICB,1970,2503.0
ARTCB,1970,2503.0
ARTXB,1970,2503.0
AVACB,1970,672.0
AVTCB,1970,672.0
AVTXB,1970,672.0
BDACB,1970,0.0
BDLCB,1970,0.0
BDTCB,1970,0.0
BFLCB,1970,0.0
BFTCB,1970,0.0
BMTCB,1970,429.0
BQICB,1970,0.0
BQTCB,1970,0.0
BYICB,1970,0.0
BYTCB,1970,0.0
CLACB,1970,0.0
CLCCB,1970,0.0
CLEIB,1970,0.0
CLICB,1970,0.0
CLKCB,1970,0.0
CLOCB,1970,0.0
CLRCB,1970,0.0
CLTCB,1970,0.0
CLTXB,1970,0.0
COICB,1970,0.0
DFACB,1970,4208.0
DFCCB,1970,1012.0
DFEIB,1970,557.0
DFICB,1970,4086.0
DFRCB,1970,8.0
DFTCB,1970,9871.0
DFTXB,1970,9315.0
DKEIB,1970,557.0
DMTCB,1970,9871.0
ELEXB,1970,0.0
ELIMB,1970,0.0
ELISB,1970,0.0
ELNIB,1970,0.0
EMACB,1970,0.0
